date,krs_level_m,pet_mm,precip_mm,wind_mps,kudige_level_m,kmvadi_level_m,mhhalli_level_m
14-03-2017,738.914,5.039660642,5.27,1.78,810.89,766.6876923,838.3001887
15-03-2017,738.878,4.906980251,5.27,3.05,810.88,766.6907692,838.3037736
16-03-2017,738.844,4.936085824,0,2.17,810.88,766.6938462,838.3073585
17-03-2017,738.804,5.904764553,0,1.11,810.88,766.6969231,838.3109434
18-03-2017,738.765,6.277252617,0,2.07,810.88,766.7,838.3145283
19-03-2017,738.725,6.541900133,0,2,810.88,766.7030769,838.3181132
20-03-2017,738.686,6.426118441,0,1.31,810.9,766.7061538,838.3216981
21-03-2017,738.637,5.57481636,0,2.03,810.93,766.7092308,838.325283
22-03-2017,738.579,6.126376183,0,2.69,810.96,766.7123077,838.3288679
23-03-2017,738.524,6.617770812,0,2.44,810.95,766.7153846,838.3324528
24-03-2017,738.466,7.030277656,0,2.99,810.95,766.7184615,838.3360377
25-03-2017,738.408,7.084346585,0,2.91,810.9466667,766.7215385,838.3396226
26-03-2017,738.353,7.103716859,0,3.49,810.9433333,766.7246154,838.3432075
27-03-2017,738.298,6.954740959,0,3.85,810.94,766.7276923,838.3467925
28-03-2017,738.234,7.038097694,0,3.31,810.945,766.7307692,838.3503774
29-03-2017,738.164,6.936813627,0,2.55,810.95,766.7338462,838.3539623
30-03-2017,738.094,6.990185892,0,2.51,810.94,766.7369231,838.3575472
31-03-2017,738.024,7.147154389,0,3.79,810.93,766.74,838.3611321
01-04-2017,737.951,6.949336378,0,2.24,810.93,766.7430769,838.364717
02-04-2017,737.875,6.854486293,0,2.07,810.93,766.7461538,838.3683019
03-04-2017,737.795,6.82119077,0,1.48,810.92,766.7492308,838.3718868
04-04-2017,737.719,6.795198295,0,1.67,810.93,766.7523077,838.3754717
05-04-2017,737.643,6.534597558,5.27,1.82,810.94,766.7553846,838.3790566
06-04-2017,737.588,6.355015022,5.27,1.83,811.21,766.7584615,838.3826415
07-04-2017,737.539,5.846718275,5.27,1.91,811.06,766.7615385,838.3862264
08-04-2017,737.491,6.644570043,0,2.24,811.08,766.7646154,838.3898113
09-04-2017,737.442,6.023197128,0,1.94,811.1,766.7676923,838.3933962
10-04-2017,737.393,6.577292677,0,1.61,811.14,766.7707692,838.3969811
11-04-2017,737.588,6.576068872,0,2.03,811.14,766.7738462,838.400566
12-04-2017,737.305,6.223745498,0,1.89,811.08,766.7769231,838.4041509
13-04-2017,737.259,6.752360205,0,2.26,811.065,766.78,838.4077358
14-04-2017,737.213,6.672585831,0,1.8,811.05,766.7830769,838.4113208
15-04-2017,737.162,7.117728211,0,2.2,811.045,766.7861538,838.4149057
16-04-2017,737.113,6.950616953,0,1.98,811.04,766.7892308,838.4184906
17-04-2017,737.067,6.238942868,5.27,3.1,811.02,766.7923077,838.4220755
18-04-2017,737.024,6.797280916,0,2.41,811.02,766.7953846,838.4256604
19-04-2017,736.985,6.398183716,0,3.07,811.03,766.7984615,838.4292453
20-04-2017,736.945,6.449320641,5.27,3.24,811.03,766.8015385,838.4328302
21-04-2017,736.902,5.105025066,10.55,3.09,811.03,766.8046154,838.4364151
22-04-2017,736.86,5.988484837,0,2.9,811.025,766.8076923,838.44
23-04-2017,736.817,6.736423748,0,2.96,811.02,766.8107692,838.4435849
24-04-2017,736.774,6.702449652,0,3.05,811.01,766.8138462,838.4471698
25-04-2017,736.732,6.744394257,0,2.58,810.99,766.8169231,838.4507547
26-04-2017,736.689,5.124509882,0,1.76,810.99,766.82,838.4543396
27-04-2017,736.643,6.218421776,0,1.74,810.97,766.8230769,838.4579245
28-04-2017,736.601,6.57422991,0,1.85,810.97,766.8261538,838.4615094
29-04-2017,736.558,6.515910612,0,1.41,810.97,766.8292308,838.4650943
30-04-2017,736.515,6.508355257,0,1.52,810.97,766.8323077,838.4686792
01-05-2017,736.473,4.941243334,15.82,1.15,811.05,766.8353846,838.4722642
02-05-2017,736.427,5.489655675,5.27,1.52,811.05,766.8384615,838.4758491
03-05-2017,736.381,6.141774508,0,1.69,811.14,766.8415385,838.479434
04-05-2017,736.332,6.258465804,0,1.4,811.04,766.8446154,838.4830189
05-05-2017,736.284,6.683557068,0,1.55,811.09,766.8476923,838.4866038
06-05-2017,736.238,5.880969735,0,1.71,811.15,766.8507692,838.4901887
07-05-2017,736.192,5.126545119,5.27,1.95,811.21,766.8538462,838.4937736
08-05-2017,736.137,4.099069032,10.55,1.55,811.05,766.8569231,838.4973585
09-05-2017,736.089,5.613652096,0,2.44,811.07,766.86,838.5009434
10-05-2017,736.04,4.837011776,5.27,1.64,811.09,766.8630769,838.5045283
11-05-2017,735.982,3.990978118,5.27,1.36,811.12,766.8661538,838.5081132
12-05-2017,735.924,5.717262062,0,1.44,811.08,766.8692308,838.5116981
13-05-2017,735.866,5.731538481,0,1.16,811.065,766.8723077,838.515283
14-05-2017,735.805,5.833016595,5.27,2.85,811.05,766.8753846,838.5188679
15-05-2017,735.741,5.312920826,0,3.27,811.04,766.8784615,838.5224528
16-05-2017,735.677,6.471943823,5.27,2.81,811.03,766.8815385,838.5260377
17-05-2017,735.613,5.958523946,5.27,3.52,811.05,766.8846154,838.5296226
18-05-2017,735.552,4.879752825,21.09,2.85,811.08,766.8876923,838.5332075
19-05-2017,735.491,3.917936556,5.27,3.16,811.06,766.8907692,838.5367925
20-05-2017,735.445,4.848080346,10.55,2.97,811.06,766.8938462,838.5403774
21-05-2017,735.406,3.838782336,10.55,2.49,811.06,766.8969231,838.5439623
22-05-2017,735.369,4.068740784,10.55,2.17,811.03,766.9,838.5475472
23-05-2017,735.339,5.623039356,0,2.21,811.03,766.9030769,838.5511321
24-05-2017,735.317,4.96443807,5.27,3.37,811.11,766.9061538,838.554717
25-05-2017,735.293,4.31559751,0,3.68,811.1,766.9092308,838.5583019
26-05-2017,735.269,5.230358434,10.55,3.7,811.1,766.9123077,838.5618868
27-05-2017,735.247,3.209438719,36.91,2.76,811.1,766.9153846,838.5654717
28-05-2017,735.232,4.371550635,5.27,4.35,811.1,766.9184615,838.5690566
29-05-2017,735.241,4.883688288,0,5.08,811.1,766.9215385,838.5726415
30-05-2017,735.253,5.262813665,0,5.45,811.11,766.9246154,838.5762264
31-05-2017,735.263,4.767896318,0,4.61,811.1,766.9276923,838.5798113
01-06-2017,735.272,4.977665597,0,4.33,811.12,766.9307692,838.5833962
02-06-2017,735.281,5.025075599,0,4.2,811.14,766.9338462,838.5869811
03-06-2017,735.244,4.5219784,0,5.66,811.16,766.9369231,838.590566
04-06-2017,735.205,5.037133891,0,4.42,811.18,766.94,838.5941509
05-06-2017,735.171,5.501849045,0,4.67,811.2,766.9430769,838.5977358
06-06-2017,735.135,4.328915618,5.27,4.13,811.23,766.9461538,838.6013208
07-06-2017,735.119,4.866677633,0,4.73,811.24,766.9492308,838.6049057
08-06-2017,735.104,4.946833042,0,5.01,811.23,766.9523077,838.6084906
09-06-2017,735.086,4.321576328,0,5.56,811.23,766.9553846,838.6120755
10-06-2017,735.071,4.359065555,0,6.36,811.235,766.9584615,838.6156604
11-06-2017,735.052,4.474373429,0,6.85,811.24,766.9615385,838.6192453
12-06-2017,735.037,4.03871204,0,5.49,811.1,766.9646154,838.6228302
13-06-2017,735.022,4.826829477,0,4.43,811.92,766.9676923,838.6264151
14-06-2017,735.02,4.717158822,0,3.86,811.98,766.9707692,838.63
15-06-2017,735.064,4.978713467,0,4.44,811.79,766.9738462,838.6335849
16-06-2017,735.119,4.579090671,5.27,4.58,811.65,766.9769231,838.6371698
17-06-2017,735.144,4.410528341,0,4.7,811.64,766.98,838.6407547
18-06-2017,735.156,5.79018278,0,4.36,811.63,766.9830769,838.6443396
19-06-2017,735.171,4.49676486,0,4.13,811.54,766.9861538,838.6479245
20-06-2017,735.186,5.366066558,0,4.6,811.49,766.9892308,838.6515094
21-06-2017,735.199,4.897103693,0,4.71,811.51,766.9923077,838.6550943
22-06-2017,735.205,4.956817544,0,4.92,811.49,766.9953846,838.6586792
23-06-2017,735.199,4.753018781,0,5.47,811.45,766.9984615,838.6622642
24-06-2017,735.186,4.465214748,0,6.44,812.1166667,767.0015385,838.6658491
25-06-2017,735.174,3.961427549,0,5.99,812.7833333,767.0046154,838.669434
26-06-2017,735.162,3.99370458,0,6.87,813.45,767.0076923,838.6730189
27-06-2017,735.15,3.967279952,5.27,6.48,813.25,767.0107692,838.6766038
28-06-2017,735.293,4.167056659,0,6.52,813.1,767.0138462,838.6801887
29-06-2017,735.72,4.834742371,0,5.74,812.85,767.0169231,838.6837736
30-06-2017,736.162,4.235676026,0,4.37,812.76,767.02,838.6873585
01-07-2017,736.528,5.306817572,0,4.81,812.65,766.9057143,838.6909434
02-07-2017,736.817,4.053983008,0,4.94,812.54,766.7914286,838.6945283
03-07-2017,737.061,5.060678119,0,5.17,813.04,766.6771429,838.6981132
04-07-2017,737.29,4.839902221,0,5.45,812.78,766.5628571,838.7016981
05-07-2017,737.533,4.938741685,0,4.56,812.37,766.4485714,838.705283
06-07-2017,737.777,5.209440016,0,5.14,812.32,766.3342857,838.7088679
07-07-2017,737.975,5.039701685,0,4.91,812.28,766.22,838.7124528
08-07-2017,738.128,4.952524532,0,4.53,812.155,766.3658333,838.7160377
09-07-2017,738.25,4.994473729,0,4.13,812.03,766.5116667,838.7196226
10-07-2017,738.372,4.661785024,0,3.99,811.94,766.6575,838.7232075
11-07-2017,738.448,4.0183826,0,4.66,811.86,766.8033333,838.7267925
12-07-2017,738.478,5.773060697,0,4.5,811.82,766.9491667,838.7303774
13-07-2017,738.433,5.126143363,0,5.61,811.82,767.095,838.7339623
14-07-2017,738.372,5.204179898,0,6.15,812.01,767.2408333,838.7375472
15-07-2017,738.341,4.852722181,0,5.38,812.045,767.3866667,838.7411321
16-07-2017,738.311,4.979479499,0,6.14,812.08,767.5325,838.744717
17-07-2017,738.286,4.932013852,0,6.46,812.11,767.6783333,838.7483019
18-07-2017,738.265,4.190007572,0,6.91,813.67,767.8241667,838.7518868
19-07-2017,738.295,4.014018325,5.27,6.99,815.19,767.97,838.7554717
20-07-2017,738.402,4.484870529,0,7.18,815.64,768.33,838.7590566
21-07-2017,739.21,4.393136103,0,6.23,814.6,767.8966667,838.7626415
22-07-2017,740.277,5.31300253,0,5.39,813.92,767.4633333,838.7662264
23-07-2017,741.008,5.630919189,0,5.44,813.24,767.03,838.7698113
24-07-2017,741.343,5.171334857,0,5.74,812.98,766.8,838.7733962
25-07-2017,741.496,5.749076094,0,5.4,813.08,766.58,838.7769811
26-07-2017,741.618,5.841634802,0,5.46,812.84,766.36,838.780566
27-07-2017,741.709,5.750455754,5.27,5.74,812.63,766.23,838.7841509
28-07-2017,741.77,5.038318821,5.27,5.33,813.25,766.2266667,838.7877358
29-07-2017,741.801,4.963478585,0,4.44,812.94,766.2233333,838.7913208
30-07-2017,741.831,5.331004477,5.27,3.21,812.63,766.22,838.7949057
31-07-2017,741.877,4.988859773,5.27,3.18,812.53,766.23,838.7984906
01-08-2017,741.907,5.631898591,0,3.52,812.55,766.2,838.8020755
02-08-2017,741.938,5.642489117,0,4.4,812.5,766.18,838.8056604
03-08-2017,741.962,5.119329506,0,5.5,812.48,766.15,838.8092453
04-08-2017,741.983,4.577775426,0,5.73,813.78,766.155,838.8128302
05-08-2017,742.008,5.005096054,0,5.72,813.64,766.16,838.8164151
06-08-2017,742.136,5.193020061,0,4.94,813.5,766.165,838.82
07-08-2017,742.502,5.253153067,0,4.65,813.29,766.17,839.03
08-08-2017,742.669,4.954368464,5.27,3.7,813.15,766.2,839.01
09-08-2017,742.761,5.032263358,10.55,3.3,813.05,766.2638462,838.92
10-08-2017,742.852,4.899981895,5.27,2.13,812.72,766.3276923,838.88
11-08-2017,742.806,3.367399743,5.27,3.12,812.69,766.3915385,838.88
12-08-2017,742.745,4.485792626,0,2.75,812.665,766.4553846,838.76
13-08-2017,742.654,4.60474984,0,2.39,812.64,766.5192308,838.64
14-08-2017,742.532,4.763116173,26.37,1.45,812.275,766.5830769,838.63
15-08-2017,742.73,3.997742145,26.37,1.63,811.91,766.6469231,838.62
16-08-2017,742.425,4.288723959,15.82,3.32,811.93,766.7107692,838.66
17-08-2017,742.41,4.389705472,10.55,4.01,812.09,766.7746154,838.65
18-08-2017,742.273,4.025417898,5.27,4.48,812.21,766.8384615,838.65
19-08-2017,742.075,4.1595634,5.27,5.27,813.23,766.9023077,838.805
20-08-2017,741.922,4.097437445,5.27,5.3,814.25,766.9661538,838.96
21-08-2017,741.862,4.397985139,5.27,5.05,814.38,767.03,838.96
22-08-2017,741.999,4.219824739,0,4.27,813.77,767.03,838.9
23-08-2017,742.197,4.765885683,15.82,3.32,813.26,767.02,838.8933333
24-08-2017,742.3495,3.8914793,5.27,3.51,813.195,767.006,838.8866667
25-08-2017,742.502,4.492522049,5.27,4.12,813.13,766.992,838.88
26-08-2017,742.538,4.258490058,5.27,4.55,813.395,766.978,838.84
27-08-2017,742.593,4.527869577,5.27,5.27,813.66,766.964,838.8
28-08-2017,742.7,3.78751339,5.27,4.85,816.27,766.95,838.96
29-08-2017,743.005,4.338401907,0,5.91,815.5,767.1566667,838.89
30-08-2017,743.66,4.911101046,0,4.74,814.45,767.3633333,838.88
31-08-2017,744.3,4.48839333,10.55,2.97,813.65,767.57,838.88
01-09-2017,744.605,4.51809133,10.55,2.1,813.34,767.4416667,838.8866667
02-09-2017,744.696,3.217118798,21.09,2.61,813.03,767.3133333,838.8933333
03-09-2017,744.833,4.238095815,15.82,2.23,812.72,767.185,838.9
04-09-2017,744.97,3.786981241,5.27,1.69,812.63,767.0566667,838.9
05-09-2017,745.047,3.965001121,21.09,2.24,812.54,766.9283333,838.89
06-09-2017,745.367,3.18634935,15.82,1.34,812.58,766.8,838.92
07-09-2017,745.5345,3.541148309,5.27,1.66,812.75,766.714,838.93
08-09-2017,745.702,4.540163088,15.82,1.39,811.85,766.628,838.42
09-09-2017,745.885,4.306306094,21.09,1.3,812,766.542,838.46
10-09-2017,746.083,4.108013259,5.27,1.64,812.15,766.456,838.5
11-09-2017,746.205,4.32778187,0,2.62,812.03,766.37,838.5
12-09-2017,746.266,4.063941766,5.27,2.9,811.94,766.305,838.51
13-09-2017,746.281,4.42112986,0,2.61,811.89,766.24,838.43
14-09-2017,746.168,4.115705648,5.27,1.69,811.93,766.22,838.44
15-09-2017,745.973,3.543667031,0,3.31,811.99,766.18,838.4
16-09-2017,745.787,3.802996435,5.27,4.17,812.855,766.2971429,838.36
17-09-2017,745.629,3.56572145,15.82,5.18,813.72,766.4142857,838.32
18-09-2017,745.534,4.013596643,0,5.73,814.27,766.5314286,838.44
19-09-2017,745.595,4.020084924,0,5.94,815.12,766.6485714,838.56
20-09-2017,745.854,4.332194418,0,5.26,813.95,766.7657143,838.42
21-09-2017,746.312,4.4998931,0,4.57,813.41,766.8828571,838.38
22-09-2017,746.586,4.374503252,0,2.99,813.1,767,838.37
23-09-2017,746.662,4.443668143,0,1.76,812.885,766.927,838.41
24-09-2017,746.677,3.810277465,10.55,1.77,812.67,766.854,838.45
25-09-2017,746.662,2.96119219,26.37,2.59,812.8,766.781,838.49
26-09-2017,746.815,3.741784768,21.09,2.32,812.78,766.708,838.5
27-09-2017,746.997,3.0431052,21.09,2.04,813.01,766.635,838.39
28-09-2017,747.226,3.762307732,5.27,3.61,812.895,766.562,838.415
29-09-2017,747.509,3.834689107,5.27,3.38,812.78,766.489,838.44
30-09-2017,747.708,3.87903469,0,2.29,812.7466667,766.416,838.4066667
01-10-2017,747.82,2.909895713,5.27,2.12,812.7133333,766.343,838.3733333
02-10-2017,747.82,3.853648607,10.55,1.32,812.68,766.27,838.34
03-10-2017,747.866,3.189557183,0,2.23,812.42,766.24,838.35
04-10-2017,747.958,3.408311582,5.27,1.44,812.33,766.25,838.32
05-10-2017,748.049,3.391591153,26.37,1.31,812.26,766.27,838.3
06-10-2017,748.14,3.553798157,15.82,1.64,812.29,766.27,838.23
07-10-2017,748.238,4.116265178,5.27,1.51,812.275,766.27,838.225
08-10-2017,748.293,3.622339879,5.27,1.9,812.26,766.27,838.22
09-10-2017,748.332,3.467944477,5.27,1.87,811.94,766.23,838.23
10-10-2017,748.366,3.152079165,5.27,1.69,811.84,766.3,838.24
11-10-2017,748.476,3.443898026,15.82,1.57,811.92,766.25,838.25
12-10-2017,748.585,3.804440481,15.82,2.25,812.23,766.31,838.25
13-10-2017,748.695,3.778269814,10.55,1.86,812.42,766.27,838.32
14-10-2017,748.79,3.209874585,21.09,3.26,811.875,766.215,838.28
15-10-2017,748.893,3.794112869,0,3.7,811.33,766.16,838.24
16-10-2017,749,3.267711526,0,2.74,812.17,766.15,838.23
17-10-2017,749.091,3.169064801,0,1.78,812.01,765.8625,838.22
18-10-2017,749.168,3.721580927,0,2,811.85,765.575,838.21
19-10-2017,749.207,3.992437206,0,1.4,811.56,765.2875,838.22
20-10-2017,749.238,3.76390347,0,2.44,811.27,765,838.23
21-10-2017,749.238,4.165041515,0,1.92,811.51,765.0136111,838.215
22-10-2017,749.286,4.034479737,0,2.2,811.75,765.0272222,838.2
23-10-2017,749.305,4.005959097,0,1.9,811.68,765.0408333,838.17
24-10-2017,749.28,4.489821765,0,1.65,811.66,765.0544444,838.2
25-10-2017,749.207,3.844554324,0,2.18,811.96,765.0680556,838.24
26-10-2017,749.119,3.663207923,0,2.11,811.99,765.0816667,838.34
27-10-2017,749.027,3.25698819,5.27,2.35,811.99,765.0952778,838.46
28-10-2017,748.966,3.178685219,5.27,2.73,811.99,765.1088889,838.475
29-10-2017,748.887,3.492526995,0,2.96,811.99,765.1225,838.49
30-10-2017,748.805,3.745690383,0,3.67,811.92,765.1361111,838.08
31-10-2017,748.729,3.702605058,0,3.23,811.85,765.1497222,838.52
01-11-2017,748.649,3.568712026,0,2.98,811.85,765.1633333,838.5
02-11-2017,748.567,3.630374184,0,2.99,811.81,765.1769444,838.51
03-11-2017,748.491,3.696977881,0,3.12,811.8333333,765.1905556,838.5233333
04-11-2017,748.424,3.312540297,0,3.5,811.8566667,765.2041667,838.5366667
05-11-2017,748.372,3.497706348,5.27,3.35,811.88,765.2177778,838.55
06-11-2017,748.329,3.328452067,5.27,3.44,811.87,765.2313889,838.55
07-11-2017,748.299,3.488263713,5.27,2.52,811.95,765.245,838.55
08-11-2017,748.287,3.475715815,0,2.9,811.84,765.2586111,838.54
09-11-2017,748.308,3.682692531,0,2.54,811.9,765.2722222,838.54
10-11-2017,748.342,3.996394359,0,2.61,811.9,765.2858333,838.55
11-11-2017,748.381,3.771008227,0,2.55,811.895,765.2994444,838.545
12-11-2017,748.415,4.037375096,0,2.32,811.89,765.3130556,838.54
13-11-2017,748.46,4.018115906,0,1.86,811.89,765.3266667,838.45
14-11-2017,748.509,3.771050541,0,1.75,811.89,765.3402778,838.47
15-11-2017,748.552,3.733525078,0,2.28,811.7,765.3538889,838.46
16-11-2017,748.582,3.598861477,0,1.39,811.7,765.3675,838.49
17-11-2017,748.61,3.310848426,0,1.25,811.69,765.3811111,838.49
18-11-2017,748.622,3.481555757,0,2.26,811.69,765.3947222,838.475
19-11-2017,748.631,3.626231538,0,2.22,811.69,765.4083333,838.46
20-11-2017,748.634,3.575915471,0,2.52,811.47,765.4219444,838.46
21-11-2017,748.604,3.763271751,0,2.53,811.43,765.4355556,838.45
22-11-2017,748.515,3.558848296,0,2.5,811.41,765.4491667,838.45
23-11-2017,748.427,3.84990397,0,2.42,811.4,765.4627778,838.45
24-11-2017,748.32,3.83825488,0,2.34,811.39,765.4763889,838.44
25-11-2017,748.201,3.542628479,0,2.74,811.39,765.49,838.44
26-11-2017,748.079,3.302375596,0,2.74,811.39,765.5036111,838.44
27-11-2017,747.964,3.500716142,0,2.92,811.4,765.5172222,838.45
28-11-2017,747.845,3.577605562,0,2.97,811.4,765.5308333,838.46
29-11-2017,747.729,3.80848045,0,3.33,811.39,765.5444444,838.44
30-11-2017,747.616,2.868262427,5.27,4.59,811.38,765.5580556,838.45
01-12-2017,747.506,2.373668775,10.55,5.48,811.4366667,765.5716667,838.45
02-12-2017,747.415,1.687068337,10.55,3.23,811.4933333,765.5852778,838.45
03-12-2017,747.357,3.130861861,0,2.75,811.55,765.5988889,838.45
04-12-2017,747.302,3.618058146,0,2.28,811.49,765.6125,838.43
05-12-2017,747.269,3.556311744,0,1.71,811.47,765.6261111,838.45
06-12-2017,747.241,3.578448053,0,0.71,811.44,765.6397222,838.45
07-12-2017,747.26,3.435865388,0,1.84,811.43,765.6533333,838.45
08-12-2017,747.281,3.91763399,0,1.88,811.42,765.6669444,838.45
09-12-2017,747.293,3.988567853,0,1.8,811.41,765.6805556,838.455
10-12-2017,747.302,3.843170752,0,2.49,811.4,765.6941667,838.46
11-12-2017,747.311,3.946626332,0,1.79,811.39,765.7077778,838.46
12-12-2017,747.32,3.708915374,0,1.06,811.38,765.7213889,838.5
13-12-2017,747.324,3.09665226,0,0.69,811.37,765.735,838.5
14-12-2017,747.33,2.916492292,0,2.11,811.34,765.7486111,838.53
15-12-2017,747.33,3.794322329,0,2.88,811.33,765.7622222,838.53
16-12-2017,747.333,3.591943354,0,3.54,811.315,765.7758333,838.525
17-12-2017,747.33,3.603392319,0,4.16,811.3,765.7894444,838.52
18-12-2017,747.324,3.689163588,0,3.7,811.3,765.8030556,838.51
19-12-2017,747.317,3.814989034,0,3.31,811.3,765.8166667,838.51
20-12-2017,747.311,3.892381045,0,3.43,811.29,765.8302778,838.52
21-12-2017,747.229,4.119444339,0,3.19,811.29,765.8438889,838.52
22-12-2017,747.138,3.584245087,0,3.68,811.29,765.8575,838.51
23-12-2017,747.037,3.782463921,0,3.37,811.2933333,765.8711111,838.51
24-12-2017,746.936,3.846380471,0,3.06,811.2966667,765.8847222,838.51
25-12-2017,746.836,4.039350739,0,2.82,811.3,765.8983333,838.51
26-12-2017,746.72,4.019697372,0,3.1,811.2933333,765.9119444,838.51
27-12-2017,746.601,4.03125821,0,3.13,811.2866667,765.9255556,838.51
28-12-2017,746.476,3.925047602,0,3.17,811.28,765.9391667,838.4
29-12-2017,746.339,4.041019005,0,3.04,811.2733333,765.9527778,838.37
30-12-2017,746.202,3.700316634,0,2.64,811.2666667,765.9663889,838.36
31-12-2017,746.062,4.058220147,0,2.15,811.26,765.98,838.35
01-01-2018,745.961,4.243638831,0,1.28,811.26,765.97,838.37
02-01-2018,745.906,4.235039823,0,1.03,811.25,765.98,838.37
03-01-2018,745.9,4.010037845,0,1.86,811.25,765.98,838.36
04-01-2018,745.894,4.013531724,0,2.21,811.25,765.98,838.39
05-01-2018,745.885,4.15398102,0,2.35,811.24,765.98,838.38
06-01-2018,745.879,4.33135686,0,1.72,811.24,765.98,838.38
07-01-2018,745.873,4.239604495,0,1.61,811.24,765.98,838.37
08-01-2018,745.864,4.358801832,0,2.71,811.23,765.98,838.35
09-01-2018,745.854,4.319743388,0,2.74,811.23,765.98,838.39
10-01-2018,745.848,4.230445128,0,3.77,811.23,765.99,838.37
11-01-2018,745.842,4.219656457,0,2.97,811.22,765.98,838.37
12-01-2018,745.833,4.39049,0,3.2,811.22,765.98,838.37
13-01-2018,745.827,4.559235849,0,3.11,811.22,765.98,838.37
14-01-2018,745.76,4.805560866,0,3.22,811.22,765.98,838.37
15-01-2018,745.626,4.885789712,0,3.24,811.21,765.97,838.37
16-01-2018,745.492,4.504462218,0,2.1,811.2,765.97,838.37
17-01-2018,745.355,4.349041799,0,2.55,811.2,765.98,838.38
18-01-2018,745.217,4.739532782,0,3.1,811.19,765.98,838.38
19-01-2018,745.068,4.771475859,0,2.99,811.19,765.98,838.38
20-01-2018,745.922,4.822496544,0,2.45,811.19,765.98,838.33
21-01-2018,744.778,4.867108043,0,2.65,811.18,765.98,838.25
22-01-2018,744.635,4.844332619,0,2.01,811.17,765.97,838.27
23-01-2018,744.489,4.777568557,0,1.48,811.17,765.97,838.36
24-01-2018,744.361,4.47465999,0,2.2,811.17,765.97,838.38
25-01-2018,744.297,4.729542779,0,2.14,811.16,765.97,838.4
26-01-2018,744.285,4.980842039,0,2.18,811.16,765.98,838.38
27-01-2018,744.272,4.763979214,0,1.79,811.16,765.98,838.39
28-01-2018,744.26,5.062152449,0,2.07,811.16,765.98,838.4
29-01-2018,744.248,5.219099374,0,2.97,811.15,765.98,838.4
30-01-2018,744.239,5.327145338,0,2.98,811.15,765.98,838.41
31-01-2018,744.23,5.364821851,0,3.04,811.15,765.98,838.46
01-02-2018,744.221,5.615243914,0,2.93,811.14,765.98,838.46
02-02-2018,744.208,5.647121596,0,2.69,811.13,765.98,838.45
03-02-2018,744.196,5.609473182,0,3.03,811.13,765.98,838.45
04-02-2018,744.184,5.271397666,0,2.69,811.12,765.98,838.46
05-02-2018,744.172,5.799932773,0,2.73,811.11,765.99,838.45
06-02-2018,744.108,5.616744049,0,2.56,811.11,765.99,838.45
07-02-2018,743.952,3.587604578,0,1.59,811.1,765.99,838.45
08-02-2018,743.792,4.525469074,0,1.28,811.09,765.99,838.46
09-02-2018,743.632,4.171618945,5.27,0.62,811.08,765.99,838.46
10-02-2018,743.471,4.122063336,0,1.97,811.08,765.99,838.46
11-02-2018,743.306,5.339023975,0,2.82,811.07,765.99,838.45
12-02-2018,743.139,4.51662978,0,2.3,811.14,765.99,838.46
13-02-2018,742.968,4.682414767,0,2.53,811.2,765.99,838.46
14-02-2018,742.8,5.101697144,0,3.57,811.4,765.99,838.46
15-02-2018,742.62,4.381078561,0,3.5,811.5,765.99,838.46
16-02-2018,742.474,5.373949331,0,2.91,811.5,765.98,838.43
17-02-2018,742.346,5.686242349,0,2.09,811.72,765.98,838.39
18-02-2018,742.2,5.943490855,0,2.41,811.7,765.98,838.38
19-02-2018,742.044,5.982385769,0,2.61,811.6,765.98,838.37
20-02-2018,742.044,6.047893542,0,2.87,811.03,765.98,838.38
21-02-2018,742.044,6.032867017,0,3.5,810.99,765.98,838.44
22-02-2018,741.9785,5.94927794,0,2.74,810.98,765.98,838.48
23-02-2018,741.913,6.097660539,0,3.31,810.96,765.97,838.51
24-02-2018,741.901,6.203302862,0,3.23,810.95,765.97,838.47
25-02-2018,741.892,6.103802766,0,3.63,810.95,765.97,838.37
26-02-2018,741.88,6.325341574,0,2.92,810.94,765.97,838.39
27-02-2018,741.868,6.313280309,0,3.79,810.94,765.97,838.4
28-02-2018,741.855,6.375538872,0,3.41,810.93,765.97,838.39
01-03-2018,741.843,6.453751917,0,3.48,810.93,765.97,838.39
02-03-2018,741.831,6.544239655,0,3.66,810.92,765.97,838.3
03-03-2018,741.794,6.56142338,0,2.31,810.91,765.97,838.24
04-03-2018,741.758,6.565906554,0,2.78,810.91,765.97,838.1
05-03-2018,741.746,6.627257669,0,2.6,810.91,765.97,838.03
06-03-2018,741.734,6.833909299,0,2.52,810.91,765.97,838.02
07-03-2018,741.654,6.676470314,0,2.74,810.9,765.97,838.03
08-03-2018,741.508,6.572112786,0,3.21,810.9,765.97,838.04
09-03-2018,741.362,6.441929845,0,3.13,810.9,765.97,838.06
10-03-2018,741.188,6.480744128,0,3.15,810.9,765.97,838.08
11-03-2018,741.014,6.633677957,0,4.29,810.89,765.97,838.11
12-03-2018,740.834,6.519691085,0,4.51,810.89,765.97,838.18
13-03-2018,740.651,6.288371184,0,3.94,810.9,765.97,838.18
14-03-2018,740.466,5.305165499,0,3.42,811,766.01,838.18
15-03-2018,740.277,5.183655951,5.27,1.76,811.03,766.02,838.18
16-03-2018,740.085,4.7054046,5.27,1.06,810.96,766.02,838.17
17-03-2018,739.926,5.21447948,10.55,1.93,810.94,766.01,838.18
18-03-2018,739.768,4.751165483,0,1.89,810.94,766,838.19
19-03-2018,739.603,5.805858117,0,2.8,810.93,766,838.19
20-03-2018,739.438,6.447644923,0,2.38,810.92,766,838.18
